planet_name,koi_period,koi_duration,koi_depth,koi_prad,koi_srad,koi_model_snr,koi_impact,koi_steff,koi_slogg,koi_teq,koi_insol,koi_disposition
7585481,8.09888906,4.20241,6911.1,8.95,1.076,435.9,0.018,6214.0,4.442,986.0,223.19,CONFIRMED
7663691,10.00653012,5.344,936.1,3.52,1.001,71.9,0.862,6063.0,4.47,876.0,139.21,CONFIRMED
5812701,17.855221681,7.41287,9065.2,13.16,1.367,915.7,0.075,6823.0,4.308,911.0,163.04,CONFIRMED
8013419,12.732624065,2.2083,6465.7,4.87,0.541,210.5,0.811,3950.0,4.721,432.0,8.22,CANDIDATE
8018547,83.92494032,6.7904,7958.7,4.78,0.509,182.1,0.658,3960.0,4.746,226.0,0.62,CANDIDATE
8039892,5.007316661,4.2362,6932.3,6.96,0.827,431.4,0.344,5865.0,4.563,998.0,234.28,CONFIRMED
8150320,2.211116989,1.6485,724.2,1.85,0.646,42.6,0.69,4500.0,4.656,931.0,177.19,CONFIRMED
8150320,27.9541337,3.95,942.5,1.9,0.646,25.4,0.063,4500.0,4.656,400.0,6.04,CONFIRMED
11086270,12.69104387,3.7727,252.1,2.57,1.626,60.2,0.008,5869.0,4.024,1008.0,244.3,CONFIRMED
7767559,4.409409243,3.8636,12861.0,10.95,0.975,85.8,0.028,5600.0,4.368,1101.0,347.06,FALSE POSITIVE
7825899,16.23947096,4.0374,2590.7,4.14,0.837,123.8,0.043,5191.0,4.564,598.0,30.14,CONFIRMED
7825899,6.308201629,2.9785,1328.5,2.96,0.837,86.2,0.03,5191.0,4.564,819.0,106.44,CONFIRMED
7849854,2.052349884,2.0778,14281.0,13.12,1.08,1072.1,0.437,5855.0,4.393,1497.0,1183.18,CONFIRMED
7870390,9.7704486,2.4517,1897.8,2.23,0.509,58.0,0.09,3906.0,4.73,460.0,10.59,CONFIRMED
7870390,5.169804269,2.153,1037.4,1.66,0.509,41.4,0.351,3906.0,4.73,569.0,24.75,CONFIRMED
5094751,21.22261195,6.5093,366.0,2.48,1.302,114.9,0.02,5945.0,4.213,771.0,83.56,CONFIRMED
7870390,20.09017037,4.154,1432.1,2.25,0.509,36.9,0.886,3906.0,4.73,362.0,4.05,CONFIRMED
7907423,7.11373257,2.1764,807.6,1.16,0.411,44.4,0.334,3561.0,4.855,429.0,8.01,CONFIRMED
7907423,3.306551643,1.8177,509.2,0.91,0.411,37.8,0.001,3561.0,4.855,554.0,22.19,CONFIRMED
7907423,15.36845737,2.4714,756.1,1.11,0.411,30.9,0.115,3561.0,4.855,332.0,2.86,CONFIRMED
7938496,13.81020318,3.048,1309.7,4.56,1.142,46.2,0.791,5942.0,4.327,833.0,113.75,CONFIRMED
8490993,4.093578461,2.5833,538.6,2.85,0.999,36.4,0.93,6077.0,4.471,1182.0,461.07,CONFIRMED
8490993,105.145959,8.593,685.4,3.43,0.999,15.4,0.964,6077.0,4.471,401.0,6.09,CONFIRMED
8505670,10.8484518,2.9993,1675.6,2.34,0.591,64.5,0.21,4201.0,4.682,499.0,14.66,CONFIRMED
8505670,6.66833241,1.915,362.3,1.18,0.591,14.2,0.644,4201.0,4.682,587.0,28.06,CONFIRMED
8544996,4.082274889,3.23015,17859.0,10.55,0.794,1669.1,0.093,5655.0,4.581,1016.0,251.48,CONFIRMED
8552202,3.886655224,3.1646,581.6,1.87,0.738,48.1,0.649,5662.0,4.61,1010.0,246.29,CANDIDATE
8150320,42.1406089,5.083,895.5,1.85,0.646,21.6,0.045,4500.0,4.656,349.0,3.49,CONFIRMED
8150320,4.617490562,2.2618,575.8,1.62,0.646,28.1,0.649,4500.0,4.656,728.0,66.47,CONFIRMED
8150320,10.19849255,2.4283,634.1,1.75,0.646,21.4,0.714,4500.0,4.656,559.0,23.11,CONFIRMED
8180063,5.795063956,3.2496,1692.9,4.33,0.827,119.4,0.949,5865.0,4.563,950.0,192.74,FALSE POSITIVE
8226994,7.15681552,2.5882,867.0,2.47,0.838,47.7,0.45,5029.0,4.494,782.0,88.23,CONFIRMED
8226994,17.64830851,2.0873,763.3,2.43,0.838,23.8,0.653,5029.0,4.494,579.0,26.49,CONFIRMED
8226994,4.14810719,2.535,175.2,1.08,0.838,12.9,0.093,5029.0,4.494,938.0,182.76,CONFIRMED
8247638,16.51410989,4.1575,973.5,2.72,0.866,55.9,0.395,5527.0,4.488,655.0,43.57,CONFIRMED
8247638,30.1329298,5.172,1015.8,3.14,0.866,44.8,0.839,5527.0,4.488,536.0,19.55,CONFIRMED
8247638,4.79090809,2.603,251.3,1.36,0.866,21.2,0.11,5527.0,4.488,990.0,227.24,CONFIRMED
11086270,31.71981013,4.819,363.4,3.09,1.626,63.1,0.125,5869.0,4.024,743.0,71.97,CONFIRMED
8247638,99.6415962,4.448,952.5,2.64,0.866,22.7,0.028,5527.0,4.488,360.0,3.97,CONFIRMED
8255887,4.708326451,3.16114,7912.7,10.6,1.21,633.4,0.061,5560.0,4.246,1162.0,431.02,CONFIRMED
8256049,16.37198661,3.8449,4147.6,540.37,0.592,54.5,9.303,4187.0,4.656,438.0,8.71,FALSE POSITIVE
8414716,5.392026903,2.9804,1151.4,2.68,0.801,77.4,0.314,5198.0,4.589,850.0,123.33,CONFIRMED
9140402,2.494170338,1.1221,863.7,2.42,0.829,69.2,0.095,5569.0,4.566,1194.0,480.19,CANDIDATE
9141746,6.491682808,4.301,7163.3,9.66,1.107,502.3,0.535,6123.0,4.413,1062.0,301.54,CONFIRMED
9159275,3.044770796,10.0134,1695.0,24.54,0.753,203.5,1.252,5525.0,4.603,1076.0,317.36,FALSE POSITIVE
9166862,3.855603916,3.2179,16653.0,13.61,1.046,1173.9,0.348,6033.0,4.46,1212.0,508.65,CONFIRMED
9166870,3.855599139,3.183,1030.9,3.57,0.965,90.1,0.864,5936.0,4.501,1158.0,425.74,FALSE POSITIVE
11449844,38.47876629,5.04169,23530.0,13.26,0.879,1077.8,0.003,5510.0,4.539,484.0,13.01,CONFIRMED
8605074,37.601661282,8.30604,59130.0,27.22,1.096,1667.3,0.408,6140.0,4.354,606.0,31.86,FALSE POSITIVE
8628973,3.314947362,1.8007,1398.2,3.94,0.944,123.5,0.799,5609.0,4.481,1155.0,421.03,CONFIRMED
8655354,6.71969089,3.0231,969.7,4.37,0.866,45.4,0.985,5931.0,4.479,952.0,194.18,FALSE POSITIVE
8672910,39.6431552,6.5292,15664.0,10.98,0.9,690.3,0.062,5231.0,4.455,472.0,11.74,CONFIRMED
8686150,51.42598578,16.9422,66068.0,29.66,1.147,1843.8,0.203,6257.0,4.41,549.0,21.4,FALSE POSITIVE
8689031,21.80451611,3.4097,1144.9,2.6,0.708,49.9,0.751,5481.0,4.629,543.0,20.48,CONFIRMED
8689373,10.28194593,3.4366,1110.7,2.53,0.775,55.0,0.168,5196.0,4.593,680.0,50.6,CONFIRMED
8689373,18.11993039,4.2309,1506.9,2.95,0.775,60.7,0.206,5196.0,4.593,563.0,23.77,CONFIRMED
8689373,3.78402867,1.9012,426.1,1.7,0.775,25.6,0.691,5196.0,4.593,949.0,191.78,CONFIRMED
8826878,5.15448142,3.228,697.5,2.94,0.884,48.1,0.933,5431.0,4.457,964.0,204.1,CONFIRMED
5897826,33.80364366,11.4813,13494.0,20.7,1.796,529.9,0.023,5855.0,3.999,745.0,72.71,FALSE POSITIVE
8883593,5.743469797,3.4412,1240.2,3.13,0.891,79.7,0.001,5897.0,4.531,982.0,219.95,CONFIRMED
8951215,39.4759093,2.968,1012.6,4.06,1.031,26.6,0.938,6225.0,4.45,577.0,26.13,CANDIDATE
9016295,19.974485239,4.23479,40293.0,26.56,0.997,1398.8,0.886,6108.0,4.471,700.0,56.84,FALSE POSITIVE
9077124,3.166353562,3.3129,1473.4,3.82,0.998,128.3,0.032,6007.0,4.47,1273.0,621.92,CONFIRMED
9097120,23.899634407,3.81881,20953.0,44.04,0.924,547.8,1.245,6192.0,4.503,652.0,42.8,FALSE POSITIVE
9466668,3.388012244,2.6849,280.1,2.11,1.25,30.6,0.433,5553.0,4.221,1315.0,705.93,CONFIRMED
9466668,5.83909761,3.1915,273.6,2.06,1.25,25.2,0.341,5553.0,4.221,1097.0,341.48,CONFIRMED
9466668,1.620467654,2.1888,159.6,1.57,1.25,22.7,0.271,5553.0,4.221,1681.0,1893.42,CONFIRMED
9466668,10.6816951,3.605,307.8,2.3,1.25,21.9,0.646,5553.0,4.221,897.0,152.75,CONFIRMED
9479273,6.104849417,4.6912,2090.3,3.18,0.712,293.7,0.041,5085.0,4.584,784.0,89.25,CONFIRMED
8359498,3.578780566,2.91089,11382.0,10.43,0.994,1838.4,0.079,5524.0,4.421,1145.0,406.6,CONFIRMED
9171801,3.187067566,3.119,1037.4,23.88,0.811,37.2,1.234,5450.0,4.552,1079.0,319.76,FALSE POSITIVE
9334289,5.826657508,2.9183,1539.1,4.09,1.06,81.1,0.033,5561.0,4.362,1013.0,248.57,CONFIRMED
9334289,12.41216347,3.739,611.3,2.58,1.06,25.6,0.021,5561.0,4.362,787.0,90.65,CONFIRMED
9334289,18.74649011,3.895,796.8,3.05,1.06,26.7,0.508,5561.0,4.362,686.0,52.38,CONFIRMED
9347899,20.86021229,5.1937,1910.5,5.5,1.257,117.0,0.066,6035.0,4.22,781.0,87.76,CONFIRMED
9347899,42.63427848,6.1998,1719.3,5.22,1.257,78.7,0.142,6035.0,4.22,615.0,33.82,CONFIRMED
9347899,87.6476068,8.871,1009.6,4.0,1.257,37.5,0.147,6035.0,4.22,484.0,12.94,CONFIRMED
9347899,9.61731426,3.8692,234.0,1.94,1.257,18.2,0.331,6035.0,4.22,1010.0,246.13,CANDIDATE
9388479,9.467821474,2.4327,2237.0,2.13,0.458,124.7,0.081,3582.0,4.807,407.0,6.47,CONFIRMED
9388479,0.893040969,1.0981,741.7,1.24,0.458,87.8,0.009,3582.0,4.807,893.0,151.14,CONFIRMED
11359879,4.942783419,3.25346,11145.0,10.62,0.978,2040.7,0.566,5514.0,4.459,1008.0,244.42,CONFIRMED
9406990,20.83426731,4.0454,988.4,2.74,0.88,45.1,0.256,5537.0,4.549,595.0,29.62,CONFIRMED
9415172,9.94602357,3.3862,994.5,3.12,1.013,51.0,0.035,5344.0,4.365,807.0,100.34,CONFIRMED
9415172,1.04562195,1.8955,213.0,1.45,1.013,25.3,0.037,5344.0,4.365,1710.0,2031.84,CONFIRMED
9415172,5.71462396,2.336,297.8,1.78,1.013,16.7,0.503,5344.0,4.365,971.0,210.16,CONFIRMED
9904059,102.9641952,15.735,1896.7,39.0,7.119,86.1,0.922,5047.0,3.066,797.0,95.4,FALSE POSITIVE
3231341,8.14515981,5.073,446.8,3.43,1.24,32.2,0.965,5896.0,4.197,1050.0,287.91,CONFIRMED
3231341,18.9985279,4.529,430.7,43.17,1.24,16.9,1.3,5896.0,4.197,792.0,93.03,CONFIRMED
3231341,4.24439049,3.282,174.0,2.07,1.24,15.1,0.949,5896.0,4.197,1305.0,686.99,CONFIRMED
2860866,90.1240507,11.649,3020.3,7.12,1.215,57.9,0.698,6520.0,4.375,485.0,13.09,CANDIDATE
7626506,28.5742692,4.9427,824.9,2.32,0.812,97.1,0.068,5551.0,4.508,538.0,19.83,CONFIRMED
10460629,856.672115,23.144,858.1,3.87,1.309,39.2,0.1158,6449.0,4.232,242.0,0.81,CANDIDATE
10319385,0.689210173,1.6169,195.0,1.32,0.954,93.4,0.154,5630.0,4.505,1943.0,3362.71,CANDIDATE
10482160,7.34373964,1.1784,574.4,1.84,0.762,32.2,0.185,5757.0,4.597,839.0,117.5,CONFIRMED
10485069,0.445277068,3.539,186.7,35.74,1.064,28.9,1.2962,6167.0,4.444,2562.0,10177.11,FALSE POSITIVE
3233043,0.379463865,0.86896,1973.3,59.56,1.783,458.6,1.246,5075.0,3.892,3000.0,19256.81,FALSE POSITIVE
6579806,9.88047978,2.78458,18541.0,23.6,0.917,534.5,1.02,6113.0,4.512,860.0,129.45,FALSE POSITIVE
3560301,4.6484156,38.1939,128.4,5.06,3.482,91.7,0.968,6980.0,3.577,2259.0,6152.88,FALSE POSITIVE
4044005,17.512014768,1.8248,4511.7,13.66,1.132,322.3,0.994,6224.0,4.33,804.0,98.77,FALSE POSITIVE
11502218,3.9886021,1.7376,673.5,34.39,13.652,37.1,0.06,4813.0,2.472,3145.0,23135.72,CANDIDATE
11180361,0.533059312,1.8621,1495.8,133.56,4.051,179.6,1.263,8523.0,3.559,5862.0,277887.7,CANDIDATE
5802246,0.525154153,2.1441,747.5,23.61,0.846,116.1,1.226,5582.0,4.497,2073.0,4391.51,FALSE POSITIVE
6066403,1.303861044,4.0541,598.2,27.85,0.902,140.6,1.258,5758.0,4.475,1610.0,1595.19,FALSE POSITIVE
6209637,0.73452496,6.7,,,,,,,,,,FALSE POSITIVE
5988031,2.55549176,9.083,113.8,23.35,0.901,24.3,1.228,5948.0,4.508,1312.0,701.68,FALSE POSITIVE
7684873,2.947376671,2.0911,433.2,403.59,2.234,62.3,2.641,8090.0,4.002,2404.0,7903.84,FALSE POSITIVE
8559644,224.7789355,11.1899,3487.5,7.67,1.235,235.7,0.652,5873.0,4.293,333.0,2.92,CONFIRMED
2851100,0.890110752,0.8774,321.5,1.25,0.711,19.6,0.216,4768.0,4.628,1372.0,838.42,FALSE POSITIVE
3130300,5.76573396,2.924,248.0,7.47,4.434,22.2,0.708,5772.0,3.364,1964.0,3518.78,FALSE POSITIVE
3240158,7.42608123,3.6379,443.3,2.47,1.176,37.5,0.097,6049.0,4.353,1037.0,273.78,CONFIRMED
3240158,15.9868932,4.158,178.5,1.62,1.176,10.9,0.533,6049.0,4.353,803.0,98.51,CONFIRMED
3228959,0.73094589,4.32,250.2,17.12,0.848,37.5,1.169,5901.0,4.553,1922.0,3248.17,FALSE POSITIVE
3218908,18.92537246,3.9835,640.9,13.92,4.885,41.0,0.806,4941.0,3.317,1171.0,443.58,CONFIRMED
10341913,0.933749106,4.256,186.2,3.22,2.188,136.3,0.736,6215.0,3.849,2863.0,15822.49,FALSE POSITIVE
10480921,2.037440623,3.442,118.6,1.19,1.015,27.0,0.715,6253.0,4.415,1572.0,1448.05,FALSE POSITIVE
10287723,129995.7784,9.408,1474.9,2.99,0.726,35.7,0.7127,4500.0,4.572,25.0,0.0,CANDIDATE
10350571,31.5925809,13.566,145.1,1.78,1.487,25.5,0.283,5676.0,4.1,688.0,53.09,CONFIRMED
10350571,17.157236,11.284,110.4,1.55,1.487,23.6,0.238,5676.0,4.1,844.0,119.87,CONFIRMED
3749365,1.97376085,1.82542,30222.0,8.78,0.503,1252.5,0.337,3807.0,4.762,753.0,76.1,CONFIRMED
11013201,13.118962443,4.3045,372.2,8.25,4.24,267.4,0.042,7221.0,3.488,1768.0,2310.43,CANDIDATE
11673674,4.618767792,5.9957,4399.1,7.48,1.033,270.1,0.766,6013.0,4.381,1170.0,442.78,FALSE POSITIVE
11013201,7.82187328,3.8417,42.2,2.78,4.24,37.2,0.005,7221.0,3.488,2101.0,4601.71,CANDIDATE
9414417,53.5057611,10.5616,195.6,2.52,1.762,71.2,0.46,6247.0,4.016,675.0,49.16,CANDIDATE
3632418,2.785821236,3.5599,68.9,1.69,1.733,53.6,0.893,6202.0,4.026,1784.0,2388.98,CONFIRMED
3441784,52.56901867,6.7507,26900.0,78.54,1.717,184.3,1.197,7240.0,4.178,737.0,69.62,FALSE POSITIVE
5820218,3.411758679,3.158,570.6,14.71,0.561,35.6,1.213,3995.0,4.71,684.0,51.85,FALSE POSITIVE
5876368,0.525426427,1.0801,324.6,1.45,0.802,63.6,0.113,5791.0,4.575,2069.0,4349.62,FALSE POSITIVE
5809890,1.269091415,1.4647,340.9,1.41,0.766,73.5,0.412,5041.0,4.576,1331.0,740.47,CONFIRMED
5809890,2.853133997,1.465,277.1,1.36,0.766,39.7,0.698,5041.0,4.576,1016.0,251.77,CONFIRMED
6131236,6.79685353,3.1702,393.1,2.01,0.97,29.8,0.62,6061.0,4.486,985.0,222.91,CONFIRMED
9048161,8.667822346,4.9658,2121.9,67.37,1.889,187.6,1.276,6266.0,3.923,1303.0,681.39,FALSE POSITIVE
3218908,1.475323222,2.3155,154.9,5.88,4.885,27.2,0.136,4941.0,3.317,2740.0,13331.51,CONFIRMED
3218908,4.15246118,2.5755,223.4,7.62,4.885,24.5,0.639,4941.0,3.317,1941.0,3354.56,CONFIRMED
3235672,6.7210783,7.46,,,,,,,,,,FALSE POSITIVE
2837111,8.7348852,4.49,270.7,1.59,0.96,24.8,0.314,5982.0,4.493,890.0,148.62,CONFIRMED
3120276,10.26547688,3.733,399.6,1.81,0.853,20.1,0.69,5699.0,4.553,770.0,83.13,FALSE POSITIVE
2307199,13.4471791,3.0454,1428.2,5.24,1.041,105.3,0.963,6276.0,4.405,848.0,122.34,CANDIDATE
3547091,3.305577989,2.5903,17971.0,25.89,0.707,39.6,1.145,5534.0,4.629,1027.0,263.55,FALSE POSITIVE
3869825,4.800653901,9.0419,15304.0,16.91,1.241,298.0,0.785,6715.0,4.347,1347.0,778.45,FALSE POSITIVE
3655332,15.06649901,5.9885,36348.0,56.44,1.626,154.6,1.018,5751.0,4.028,932.0,177.96,FALSE POSITIVE
4042026,34.82008158,11.1711,18848.0,11.36,0.784,882.6,0.663,5114.0,4.522,459.0,10.49,FALSE POSITIVE
3344419,0.651784374,2.0141,2779.3,33.65,1.061,195.2,1.224,5555.0,4.375,2090.0,4500.59,FALSE POSITIVE
11192141,1.353771892,7.012,1349.1,430.99,15.76,76.7,1.203,4283.0,2.012,4903.0,136609.48,FALSE POSITIVE
11494130,18.95491633,24.249,867.5,71.39,2.534,249.3,1.228,6362.0,3.761,1139.0,397.48,FALSE POSITIVE
5648449,4.348866254,3.2797,625.6,2436.69,101.451,56.3,1.187,3598.0,0.65,6421.0,401588.95,FALSE POSITIVE
12167361,47.93094546,2.6897,2144.4,68.02,1.938,221.1,1.272,8214.0,4.104,905.0,158.41,FALSE POSITIVE
8607720,3.99751422,3.686,32.8,2.98,5.324,6.1,0.0303,5066.0,3.122,2203.0,5563.95,FALSE POSITIVE
1433962,1.592633181,5.5605,633.1,1.56,0.651,66.9,0.003,4506.0,4.626,1053.0,290.51,FALSE POSITIVE
9032900,67.5923754,12.249,4158.1,12.1,1.744,60.9,0.728,6038.0,4.082,588.0,28.2,CONFIRMED
5956342,17.02902786,4.645,568.9,2.54,1.067,29.8,0.202,5839.0,4.327,755.0,76.66,CONFIRMED
5956342,6.84619236,3.529,246.8,1.67,1.067,17.7,0.077,5839.0,4.327,1022.0,258.41,CONFIRMED
5956342,67.8321638,7.358,507.8,2.39,1.067,15.5,0.027,5839.0,4.327,476.0,12.14,CONFIRMED
5956342,43.1312147,3.198,447.8,2.39,1.067,11.8,0.67,5839.0,4.327,554.0,22.21,CONFIRMED
5956656,1.224866441,1.7086,196.0,1.54,1.107,21.1,0.286,5553.0,4.32,1741.0,2174.33,CONFIRMED
3109930,37.8102649,8.733,570.3,2.33,0.973,35.2,0.061,6085.0,4.451,566.0,24.27,CONFIRMED
2854914,25.93406406,4.6142,414.5,2.48,1.225,42.2,0.014,5952.0,4.287,695.0,55.1,CONFIRMED
2854914,83.4463485,6.536,503.0,2.73,1.225,36.1,0.058,5952.0,4.287,471.0,11.59,CONFIRMED
3337425,7.04710032,2.926,400.9,25.2,1.068,24.0,1.195,5766.0,4.363,986.0,223.84,FALSE POSITIVE
3116412,12.99204853,6.0175,270.6,2.03,1.242,38.7,0.091,5765.0,4.236,866.0,132.94,CONFIRMED
3865567,11.11620211,4.211,4843.9,8.96,0.996,115.3,0.937,6122.0,4.471,853.0,125.21,FALSE POSITIVE
3544689,1.922861499,3.5734,1916.2,5.09,0.911,103.4,0.943,5778.0,4.531,1392.0,884.12,FALSE POSITIVE
4037164,0.635445336,1.8592,2547.4,19.0,0.55,182.2,1.253,3920.0,4.7,1177.0,451.42,FALSE POSITIVE
3443790,1.665784138,1.8946,2006.2,97.27,2.789,148.0,1.27,6261.0,3.686,2636.0,11424.49,FALSE POSITIVE
3966912,55.6639167,23.546,3414.4,34.14,0.853,103.4,1.298,5587.0,4.528,434.0,8.38,FALSE POSITIVE
8394721,52.09081627,8.6388,2894.1,7.14,1.324,243.5,0.065,6198.0,4.237,592.0,29.07,CONFIRMED
11607193,7.1548608,7.694,780.4,7.41,1.739,24.2,0.9848,7443.0,4.166,1482.0,1141.57,FALSE POSITIVE
1161345,4.28746668,1.5693,790.1,2.29,0.815,19.4,0.374,5296.0,4.576,942.0,186.31,CONFIRMED
10227501,2.002779769,2.231,260.5,1.42,0.892,22.2,0.242,5346.0,4.44,1311.0,696.4,FALSE POSITIVE
2854698,8.18739443,3.0472,517.6,1.92,0.849,38.4,0.377,5251.0,4.494,782.0,88.36,CONFIRMED
2854698,76.0498163,7.158,445.9,1.75,0.849,17.4,0.015,5251.0,4.494,372.0,4.53,CONFIRMED
8559644,3.341799486,2.9254,178.2,1.67,1.235,48.8,0.426,5873.0,4.293,1356.0,798.41,CONFIRMED
6032981,3.3226948,3.568,78.7,15.33,16.959,8.6,0.4722,5234.0,2.41,3859.0,52428.3,FALSE POSITIVE
5866099,36.97708808,4.737,1269.9,38.6,1.239,59.2,1.246,5589.0,4.193,602.0,31.08,FALSE POSITIVE
5964985,1.851409163,10.232,232.5,20.42,1.469,54.4,1.1117,7117.0,4.176,2154.0,5090.14,FALSE POSITIVE
6066416,1.303859704,2.8239,36.7,0.98,1.521,34.7,0.674,6802.0,4.103,2393.0,7759.2,FALSE POSITIVE
1996679,145.5624926,5.4126,2931.6,40.15,1.095,58.1,1.274,6148.0,4.346,387.0,5.33,FALSE POSITIVE
2849805,3.749105745,1.9826,182.6,1.68,0.983,38.0,0.942,5751.0,4.447,1160.0,428.25,CONFIRMED
3114811,11.08956602,6.2877,148.1,3.51,2.867,38.9,0.02,6353.0,3.698,1422.0,965.62,CONFIRMED
2853446,7.37290344,2.172,205.2,2.67,1.07,19.1,0.993,5973.0,4.371,1004.0,240.11,CANDIDATE
3003992,7.24476126,2.3145,58.0,0.65,0.874,27.2,0.04,5370.0,4.494,837.0,116.02,FALSE POSITIVE
3942446,119.0624882,3.1188,5372.3,10.4,0.92,71.6,0.968,5697.0,4.392,366.0,4.26,CANDIDATE
3554031,8.70798309,2.4904,1419.6,2.01,0.554,28.1,0.063,4362.0,4.722,543.0,20.59,CONFIRMED
3554031,14.8623076,3.161,840.0,1.57,0.554,14.4,0.324,4362.0,4.722,454.0,10.08,CANDIDATE
3554031,4.17634276,2.335,531.5,1.23,0.554,14.9,0.142,4362.0,4.722,694.0,54.8,CONFIRMED
8394721,27.40229859,6.8491,747.5,3.63,1.324,79.3,0.022,6198.0,4.237,734.0,68.46,CONFIRMED
7295235,3.179267286,1.0246,200.9,1.21,0.857,41.0,0.171,5511.0,4.554,1101.0,347.01,CONFIRMED
2302548,10.38122447,2.715,801.5,2.18,0.78,41.9,0.319,5095.0,4.566,672.0,48.37,CONFIRMED
2302548,24.5709023,3.587,764.2,2.82,0.78,26.3,0.945,5095.0,4.566,505.0,15.33,CONFIRMED
10743597,81.221876,4.1135,9883.0,16.59,0.874,63.0,1.01,5619.0,4.536,385.0,5.2,FALSE POSITIVE
10743597,0.817026268,2.0799,1145.5,2.92,0.874,121.1,0.01,5619.0,4.536,1784.0,2386.13,FALSE POSITIVE
9818381,3.024092505,2.8021,7765.0,12.14,1.358,1225.3,0.424,6063.0,4.261,1489.0,1162.54,CONFIRMED
6124941,5.670155713,0.9361,536.7,5.85,0.183,37.3,1.267,3337.0,5.126,341.0,3.21,FALSE POSITIVE
6060203,1.022678654,1.3712,129.2,1.14,1.02,21.6,0.019,5366.0,4.363,1734.0,2138.47,CONFIRMED
5880320,12.10968709,6.3461,284.7,2.98,1.458,33.4,0.924,6021.0,4.093,1005.0,240.8,CONFIRMED
5880320,4.75796103,4.66,124.5,1.7,1.458,20.9,0.621,6021.0,4.093,1372.0,835.65,CONFIRMED
5880320,20.4972755,8.536,242.9,2.96,1.458,22.8,0.966,6021.0,4.093,843.0,119.42,CONFIRMED
3003992,13.55480534,2.288,48.3,0.62,0.874,16.5,0.497,5370.0,4.494,679.0,50.41,FALSE POSITIVE
6307537,29.74454668,23.2842,66894.0,20.06,0.788,765.0,0.337,4889.0,4.569,455.0,10.1,FALSE POSITIVE
6359798,14.15402428,4.47001,61625.0,53.25,1.037,930.3,1.1,5850.0,4.404,777.0,86.13,FALSE POSITIVE
6311681,0.844786082,3.5289,2468.5,35.27,0.915,245.6,1.297,5705.0,4.452,1864.0,2846.03,FALSE POSITIVE
6365321,0.848483947,1.4451,1907.4,32.11,0.936,185.0,1.264,5941.0,4.504,1908.0,3117.82,FALSE POSITIVE
6301035,11.99097576,5.7401,2124.3,37.47,1.072,102.8,1.269,6110.0,4.352,880.0,141.63,FALSE POSITIVE
3859079,53.5292702,5.668,1086.1,2.28,0.708,34.5,0.346,4736.0,4.624,348.0,3.48,CONFIRMED
3557493,0.393726813,2.95,564.6,24.17,1.031,64.8,1.1898,6277.0,4.449,2705.0,12661.53,FALSE POSITIVE
4061149,2.757584622,0.9267,563.1,1.01,0.424,19.6,0.093,3683.0,4.84,615.0,33.79,CONFIRMED
3444588,0.928310036,1.1899,376.2,1.16,0.602,22.6,0.181,4109.0,4.672,1115.0,365.72,CONFIRMED
8394721,13.48457668,5.0197,653.5,3.39,1.324,80.8,0.011,6198.0,4.237,929.0,176.29,CONFIRMED
3962243,31.8841473,6.122,910.0,3.7,0.974,25.3,0.938,5779.0,4.477,563.0,23.82,CONFIRMED
10743597,16.15811112,6.049,2319.8,86.13,0.874,52.8,1.8572,5619.0,4.536,660.0,44.83,CANDIDATE
10015516,67.69213907,51.349,25457.0,175.98,10.703,1328.2,0.5581,5355.0,2.754,1173.0,448.21,FALSE POSITIVE
10154388,12.06222962,2.0584,300.2,1.62,0.933,32.4,0.392,5547.0,4.451,750.0,74.8,CONFIRMED
1432789,9.93146307,5.678,398.6,2.41,1.22,26.2,0.037,5782.0,4.28,931.0,177.83,CONFIRMED
1718189,21.85362905,3.439,355.6,1.75,0.876,23.0,0.676,5830.0,4.54,618.0,34.57,CONFIRMED
5880320,8.19345065,5.234,115.4,1.74,1.458,15.7,0.815,6021.0,4.093,1144.0,405.75,CONFIRMED
5130369,19.97867,10.168,944.3,6.85,1.895,86.2,0.923,9651.0,4.229,1351.0,788.02,FALSE POSITIVE
6037187,41.8059544,6.057,434.4,2.02,0.973,28.3,0.029,5907.0,4.445,533.0,19.02,CONFIRMED
6147122,15.45158184,2.406,85.3,2.02,2.069,21.0,0.636,7839.0,4.08,1285.0,643.83,FALSE POSITIVE
8257407,89.698168533,5.5418,273110.0,102.08,1.583,3420.3,0.684,6214.0,4.021,554.0,22.33,FALSE POSITIVE
8218274,1.187352427,4.999,20703.0,67.35,1.489,717.4,1.222,6424.0,4.186,2251.0,6067.3,FALSE POSITIVE
3964562,3.012476582,3.1424,1138.5,65.25,2.031,253.4,1.261,8601.0,4.137,2371.0,7471.65,FALSE POSITIVE
5735762,4.77800306,2.7361,473.0,1.85,0.873,115.4,0.02,5192.0,4.489,932.0,177.79,CONFIRMED
6292162,7.814839231,3.0122,2010.3,5.33,0.931,100.0,0.945,5887.0,4.499,903.0,156.74,FALSE POSITIVE
6307521,29.7452499,22.695,778.9,3.6,1.004,55.9,0.941,5334.0,4.372,557.0,22.74,FALSE POSITIVE
6359320,5.32667299,3.4045,611.4,2.26,0.921,34.1,0.043,5831.0,4.517,1007.0,242.97,CONFIRMED
3848972,0.741057213,1.05299,1996.3,26.67,0.776,251.9,1.26,5496.0,4.592,1730.0,2128.29,FALSE POSITIVE
3860441,2.988085455,3.68,802.8,21.81,0.809,48.2,1.216,5497.0,4.577,1101.0,348.05,FALSE POSITIVE
